"cpg","African_American","Asian","Hispanic","White","max_abs_coef","chr","pos","strand","chr_hg38","pos_hg38","Name","UCSC_RefGene_Name","UCSC_RefGene_Group","Relation_to_Island","GencodeBasicV12_NAME","GencodeBasicV12_Group","genic_features","nearest_gene"
"cg18929511",0,0,0,-0.141532462555293,0.141532462555293,"chr8",17942993,"+","chr8",18085484,"cg18929511","ASAH1;ASAH1;ASAH1","TSS1500;TSS1500;TSS1500","S_Shore","ASAH1;ASAH1;CTD-2547L16.1;ASAH1;ASAH1;ASAH1","TSS1500;TSS1500;5'UTR;TSS1500;TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","101929066; 427"
"cg02812142",0,0,0,-0.141243370464563,0.141243370464563,"chr2",135595323,"-","chr2",134837753,"cg02812142","ACMSD","TSS1500","OpenSea","ACMSD;ACMSD;ACMSD;AC016725.4","TSS1500;TSS1500;TSS1500;3'UTR","hg38_cpg_inter; hg38_genes_introns; hg38_genes_promoters","100129961; 130013"
"cg10441379",-0.140691257903507,0,0,0,0.140691257903507,"chr5",72793693,"-","chr5",73497868,"cg10441379","BTF3;BTF3","TSS1500;TSS1500","N_Shore","BTF3;BTF3;BTF3","TSS1500;TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_promoters","689"
"cg17227257",0,0,-0.140188889331648,0,0.140188889331648,"chr4",1202694,"+","chr4",1208906,"cg17227257","LOC100130872-SPON2;LOC100130872","TSS200;Body","N_Shore","SPON2;SPON2","1stExon;3'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_promoters","100130872; 10417; 285463"
"cg08933284",0,0,0,-0.140060726265177,0.140060726265177,"chr1",1111095,"-","chr1",1175715,"cg08933284","TTLL10","5'UTR","S_Shore","TTLL10-AS1;TTLL10;TTLL10","3'UTR;5'UTR;5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_introns","100506376; 254173"
"cg00876757",0,0,0,-0.13997960259812,0.13997960259812,"chr16",33483591,"-","chr16",33681124,"cg00876757","","","S_Shore","","","hg38_cpg_islands",""
"cg03636183",-0.139750113050785,0,0,0,0.139750113050785,"chr19",17000585,"-","chr19",16889774,"cg03636183","F2RL3","Body","N_Shore","","","hg38_cpg_shores; hg38_genes_exons","9002"
"cg27170260",0,0.139608599073255,0,0,0.139608599073255,"chr1",38156575,"-","chr1",37690903,"cg27170260","C1orf109","TSS1500","N_Shore","C1orf109;C1orf109","3'UTR;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","54955; 55143"
"cg23304165",0.139511189475811,0,-0.0174672513390389,0,0.139511189475811,"chr7",63498798,"-","chr7",64038420,"cg23304165","","","S_Shore","","","hg38_cpg_shores; hg38_genes_promoters","105375317"
"cg23929682",-0.139477722338626,0,0,0,0.139477722338626,"chr11",2321842,"+","chr11",2300612,"cg23929682","C11orf21;TSPAN32;C11orf21","Body;TSS1500;Body","OpenSea","C11orf21;TSPAN32;C11orf21","3'UTR;TSS1500;ExonBnd","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_introns","10077; 29125"
"cg02939781",0,0,0,0.139455096800268,0.139455096800268,"chr3",183208857,"-","chr3",183491069,"cg02939781","KLHL6","3'UTR","N_Shore","KLHL6","3'UTR","hg38_cpg_shores; hg38_genes_3UTRs; hg38_genes_exons; hg38_genes_introns","89857"
"cg00031896",0,0,-0.139372162114121,0,0.139372162114121,"chr12",122020205,"-","chr12",121582300,"cg00031896","KDM2B","TSS1500","S_Shore","KDM2B;KDM2B;KDM2B;RP13-941N14.1","TSS1500;TSS1500;TSS1500;5'UTR","hg38_cpg_shores; hg38_enhancers_fantom; hg38_genes_1to5kb; hg38_genes_introns","101928346; 84678"
"cg23982607",0.0249558890846945,0,0,-0.139350921184228,0.139350921184228,"chr1",1823379,"-","chr1",1891940,"cg23982607","GNB1","TSS1500","S_Shore","GNB1;GNB1;GNB1;RP1-140A9.1","TSS1500;TSS1500;TSS1500;5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","105378949; 2782"
"cg24775327",0,0,0,-0.139238893092203,0.139238893092203,"chr10",72311997,"-","chr10",70552241,"cg24775327","KIAA1274","Body","OpenSea","RP11-710A11.2","5'UTR","hg38_cpg_inter; hg38_enhancers_fantom; hg38_genes_introns","27143"
"cg27574595",0,0,0,0.139159114641197,0.139159114641197,"chr3",25583274,"-","chr3",25541783,"cg27574595","RARB;RARB","Body;Body","OpenSea","RARB","5'UTR","hg38_cpg_inter; hg38_genes_introns","5915"
"cg09033006",0,-0.139121556974381,0,0,0.139121556974381,"chr1",244517177,"-","chr1",244353875,"cg09033006","C1orf100","5'UTR","OpenSea","C1orf100","5'UTR","hg38_cpg_inter; hg38_enhancers_fantom; hg38_genes_introns","200159"
"cg24911891",0,0,0.138972832306875,0,0.138972832306875,"chr8",142405051,"-","chr8",141394951,"cg24911891","","","S_Shelf","PTP4A3;PTP4A3","5'UTR;5'UTR","hg38_cpg_shelves; hg38_genes_1to5kb; hg38_genes_introns","105375790; 11156"
"cg10129944",0,0,0,-0.138910380831036,0.138910380831036,"chr6",12718408,"+","chr6",12718176,"cg10129944","PHACTR1","5'UTR","OpenSea","PHACTR1;PHACTR1;PHACTR1","TSS1500;5'UTR;TSS200","hg38_cpg_inter; hg38_genes_introns; hg38_genes_promoters","221692"
"cg11324538",0,0,-0.138860004022117,0,0.138860004022117,"chr19",47778804,"-","chr19",47275547,"cg11324538","PRR24;PRR24","3'UTR;1stExon","S_Shore","PRR24;PRR24","1stExon;3'UTR","hg38_cpg_shores; hg38_genes_3UTRs; hg38_genes_exons","255783"
"cg12031962",0,0,0.00447955032011744,-0.138568364112118,0.138568364112118,"chr15",58353849,"+","chr15",58061651,"cg12031962","ALDH1A2;ALDH1A2","Body;Body","N_Shelf","ALDH1A2","5'UTR","hg38_cpg_shelves; hg38_genes_1to5kb; hg38_genes_introns","283665; 8854"
"cg26922917",0,-0.138501101077695,0,0,0.138501101077695,"chr12",131622584,"+","chr12",131138039,"cg26922917","GPR133","Body","N_Shore","GPR133","5'UTR","hg38_cpg_shores; hg38_genes_3UTRs; hg38_genes_exons; hg38_genes_introns","283383"
"cg13204432",0,0,0.138292577687005,0,0.138292577687005,"chr2",51074939,"-","chr2",50847801,"cg13204432","NRXN1;NRXN1","Body;Body","OpenSea","","","hg38_cpg_inter; hg38_genes_introns","9378"
"cg12052658",0,0,0,-0.138153235899007,0.138153235899007,"chr17",14212064,"-","chr17",14308747,"cg12052658","HS3ST3B1","Body","N_Shore","","","hg38_cpg_shores; hg38_genes_introns","9953"
"cg01485177",0,0,0.138009692411578,0,0.138009692411578,"chr10",42863594,"+","chr10",42368146,"cg01485177","LOC441666","TSS200","S_Shore","","","hg38_cpg_shores; hg38_genes_promoters","441666"
"cg16609021",0,0.137917784006561,0,0,0.137917784006561,"chr7",157754648,"+","chr7",157961956,"cg16609021","PTPRN2;PTPRN2;PTPRN2","Body;Body;Body","OpenSea","","","hg38_cpg_inter; hg38_genes_introns","5799"
"cg02470959",0,0,0.137896017378655,-0.103731036566849,0.137896017378655,"chr12",132196036,"+","chr12",131711491,"cg02470959","SFRS8","Body","Island","","","hg38_cpg_islands; hg38_genes_exons; hg38_genes_introns","6433"
"cg20181426",0,0,0.137750756774027,0,0.137750756774027,"chr8",10469310,"-","chr8",10611800,"cg20181426","RP1L1","Body","N_Shore","","","hg38_cpg_shores; hg38_genes_exons","94137"
"cg04398451",0,0,0,0.137655395433831,0.137655395433831,"chr17",18023971,"-","chr17",18120657,"cg04398451","MYO15A","Body","Island","","","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_exons","51168"
"cg06651563",0,0,0,-0.137632580303828,0.137632580303828,"chr21",15309846,"+","chr21",13937525,"cg06651563","","","Island","","","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","110091776"
"cg15331834",0,0,-0.137435656658517,0,0.137435656658517,"chr10",45360969,"-","chr10",44865521,"cg15331834","","","S_Shore","TMEM72-AS1","3'UTR","hg38_cpg_shores; hg38_genes_introns","220980"
"cg05785753",0,0,0,-0.137353692946435,0.137353692946435,"chr11",71189490,"+","chr11",71478444,"cg05785753","NADSYN1","Body","OpenSea","NADSYN1","TSS1500","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_3UTRs; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_promoters","55191"
"cg12549411",0.137287103282612,0,-0.0515708251230793,0,0.137287103282612,"chr21",41032864,"+","chr21",39660937,"cg12549411","B3GALT5;B3GALT5;B3GALT5;B3GALT5;B3GALT5","Body;Body;Body;Body;Body","OpenSea","AF064860.5","5'UTR","hg38_cpg_inter; hg38_genes_exons; hg38_genes_introns","10317; 150084"
"cg16338365",0,0,0.0654732574678455,-0.137107349891373,0.137107349891373,"chr6",167559913,"+","chr6",167146425,"cg16338365","","","OpenSea","","","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_exons","401285"
"cg13944099",0,0,0.137065723927643,0,0.137065723927643,"chr19",40723232,"-","chr19",40217325,"cg13944099","TTC9B","Body","Island","","","hg38_cpg_islands; hg38_genes_exons","148014"
"cg09298147",0,0,0,-0.13697859711908,0.13697859711908,"chr6",29550134,"+","chr6",29582357,"cg09298147","","","OpenSea","GABBR1","3'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","2550; 7932"
"cg11799650",0,0,0,-0.136846849644148,0.136846849644148,"chr1",15573621,"-","chr1",15247125,"cg11799650","FHAD1","TSS200","Island","FHAD1","TSS200","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","114827"
"cg00668937",0,0,0.136559093956412,0,0.136559093956412,"chr10",134699597,"+","chr10",132886093,"cg00668937","","","S_Shore","","","hg38_cpg_shores; hg38_genes_introns","54777"
"cg17852224",0,0,-0.136355021981379,0,0.136355021981379,"chr22",51042761,"+","chr22",50604333,"cg17852224","MAPK8IP2;MAPK8IP2","Body;Body","Island","","","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_exons","1120; 23542"
"cg27387030",0.0641213829869691,0,0,-0.136285637228595,0.136285637228595,"chr1",203320541,"+","chr1",203351413,"cg27387030","FMOD","TSS1500","OpenSea","FMOD;FMOD;FMOD","5'UTR;1stExon;TSS1500","hg38_cpg_inter; hg38_genes_introns; hg38_genes_promoters","2331"
"cg22609277",0,0,0,-0.136204023972842,0.136204023972842,"chr1",111746873,"+","chr1",111204251,"cg22609277","","","Island","CHI3L2","5'UTR","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_introns","1117; 79961"
"cg14433983",0,0,0,0.136097078179063,0.136097078179063,"chr11",636460,"-","chr11",636460,"cg14433983","DRD4","TSS1500","Island","DRD4","TSS1500","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_promoters","1815"
"cg06039747",0.135973414067909,0,0,0,0.135973414067909,"chr16",89632638,"-","chr16",89566230,"cg06039747","","","Island","","","hg38_cpg_islands",""
"cg20979921",0,-0.135863810788938,0,0,0.135863810788938,"chr22",37584018,"-","chr22",37187978,"cg20979921","C1QTNF6;C1QTNF6","Body;Body","OpenSea","C1QTNF6","3'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns","114904"
"cg22855933",0,0,-0.135424605419381,0,0.135424605419381,"chr2",157179512,"+","chr2",156323000,"cg22855933","","","S_Shelf","","","hg38_cpg_shelves; hg38_genes_1to5kb",""
"cg04946916",0,0,0,-0.135066869664586,0.135066869664586,"chr6",656890,"+","chr6",656890,"cg04946916","HUS1B;EXOC2","1stExon;5'UTR","Island","HUS1B;EXOC2;EXOC2","1stExon;5'UTR;5'UTR","hg38_cpg_islands; hg38_genes_exons; hg38_genes_introns","135458; 55770"
"cg09115116",0,0,0.1347428292681,0,0.1347428292681,"chr11",72982950,"+","chr11",73271905,"cg09115116","P2RY6;P2RY6;P2RY6;P2RY6","5'UTR;TSS1500;5'UTR;5'UTR","OpenSea","P2RY6;P2RY6;P2RY6;P2RY6;P2RY6;P2RY6;P2RY6;P2RY6","TSS1500;1stExon;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR","hg38_cpg_inter; hg38_genes_introns; hg38_genes_promoters","5031"
"cg03958308",-0.134414608123584,0,0,0,0.134414608123584,"chr8",145014989,"+","chr8",143940821,"cg03958308","PLEC1;PLEC1;PLEC1;PLEC1;PLEC1;PLEC1;PLEC1;PLEC1","Body;Body;Body;Body;TSS1500;Body;Body;Body","N_Shore","PLEC","TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns","5339"
"cg17061244",0,0,0.134358919029959,0,0.134358919029959,"chr12",81331469,"-","chr12",80937690,"cg17061244","LIN7A","1stExon","Island","LIN7A","1stExon","hg38_cpg_islands; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_promoters","693203; 79611; 8825"
"cg18217622",0,-0.134305778507039,0,0,0.134305778507039,"chr6",170732253,"-","chr6",170423165,"cg18217622","","","Island","","","hg38_cpg_islands",""
"cg25763306",0,0,0,0.133825681395707,0.133825681395707,"chr1",7741216,"+","chr1",7681156,"cg25763306","CAMTA1","Body","S_Shore","CAMTA1","5'UTR","hg38_cpg_shores; hg38_genes_introns","23261"
"cg00362680",0,0,-0.133703291741001,0,0.133703291741001,"chr7",42008023,"+","chr7",41968424,"cg00362680","GLI3","Body","S_Shore","GLI3","3'UTR","hg38_cpg_shores; hg38_genes_introns","2737"
"cg22947322",-0.133521251450539,0.0736519531649265,0,0,0.133521251450539,"chr17",47091978,"+","chr17",49014616,"cg22947322","IGF2BP1;IGF2BP1","Body;Body","Island","RP11-501C14.6;IGF2BP1","TSS1500;5'UTR","hg38_cpg_islands; hg38_genes_introns; hg38_genes_promoters","10642; 124904020"
"cg26549831",0,0,0,-0.133491882494108,0.133491882494108,"chr12",773616,"-","chr12",664450,"cg26549831","NINJ2","TSS1500","OpenSea","NINJ2","TSS1500","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_promoters","4815"
"cg26944245",0.133451609881693,0,0,0,0.133451609881693,"chr16",421049,"+","chr16",371049,"cg26944245","TMEM8A;MRPL28","3'UTR;TSS1500","S_Shore","MRPL28;MRPL28;MRPL28;MRPL28;MRPL28;TMEM8A","TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;3'UTR","hg38_cpg_shores; hg38_genes_3UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","10573; 58986"
"cg08125436",-0.0152145166811278,0,0.133412483263944,0,0.133412483263944,"chr16",7855305,"+","chr16",7805303,"cg08125436","","","OpenSea","","","hg38_cpg_inter",""
"cg07833467",0,0,0,-0.133281824853006,0.133281824853006,"chr22",50986511,"+","chr22",50548082,"cg07833467","KLHDC7B;KLHDC7B","5'UTR;1stExon","Island","KLHDC7B;KLHDC7B","5'UTR;1stExon","hg38_cpg_islands; hg38_genes_5UTRs; hg38_genes_exons","113730"
"cg13105522",0,0,0,-0.133270825081976,0.133270825081976,"chr17",80790085,"-","chr17",82832209,"cg13105522","TBCD;ZNF750","Body;Body","N_Shore","ZNF750;ZNF750;ZNF750;TBCD","3'UTR;5'UTR;5'UTR;3'UTR","hg38_cpg_shores; hg38_genes_exons; hg38_genes_introns","6904; 79755"
"cg21028142",0,0,0,-0.13323289444706,0.13323289444706,"chr17",79581711,"+","chr17",81614685,"cg21028142","NPLOC4","Body","OpenSea","NPLOC4","5'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","55666"
"cg11832534",0,0,0.133208560558096,0,0.133208560558096,"chr1",3563998,"+","chr1",3647434,"cg11832534","WDR8","Body","N_Shelf","","","hg38_cpg_shores; hg38_genes_5UTRs; hg38_genes_exons","49856"
"cg25422226",0,0,0,-0.133172913360934,0.133172913360934,"chr7",13057352,"+","chr7",13017727,"cg25422226","","","OpenSea","","","hg38_cpg_inter; hg38_enhancers_fantom; hg38_genes_introns","107986770"
"cg01119135",-0.133129380750576,0,0,0,0.133129380750576,"chr1",207205525,"-","chr1",207032180,"cg01119135","C1orf116;C1orf116","5'UTR;5'UTR","OpenSea","C1orf116;C1orf116","5'UTR;5'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns","5208; 79098"
"cg11140086",0,0,0,0.133111095918687,0.133111095918687,"chr12",49783072,"-","chr12",49389289,"cg11140086","SPATS2","5'UTR","Island","SPATS2;SPATS2;SPATS2;SPATS2","5'UTR;5'UTR;5'UTR;5'UTR","hg38_cpg_islands; hg38_genes_introns; hg38_genes_promoters","100335030; 65244"
"cg26561207",0,0.132623679283112,0,0,0.132623679283112,"chr5",171615258,"+","chr5",172188254,"cg26561207","STK10;STK10","1stExon;5'UTR","Island","STK10;STK10;STK10;STK10","1stExon;5'UTR;5'UTR;1stExon","hg38_cpg_islands; hg38_genes_promoters","6793"
"cg14435720",0.131431606658208,0,-0.118694490079138,0,0.131431606658208,"chr9",139565087,"+","chr9",136670635,"cg14435720","EGFL7;EGFL7;MIR126","Body;Body;Body","Island","EGFL7;MIR126","5'UTR;5'UTR","hg38_cpg_islands; hg38_genes_exons; hg38_genes_introns","406913; 51162"
"cg20185525",0,0,0,0.13121796175491,0.13121796175491,"chr17",41278712,"-","chr17",43126695,"cg20185525","BRCA1;NBR2;BRCA1;BRCA1;BRCA1;BRCA1","TSS1500;Body;TSS1500;TSS1500;TSS1500;TSS1500","S_Shore","BRCA1;BRCA1;BRCA1;BRCA1;BRCA1;BRCA1;NBR2;NBR2","TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;5'UTR;5'UTR;5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns","10230; 672"
"cg19463349",0,0,-0.131148261957837,0,0.131148261957837,"chr13",27316791,"+","chr13",26742654,"cg19463349","","","OpenSea","","","hg38_cpg_inter",""
"cg15892964",0.131000710040783,0,0,0,0.131000710040783,"chr6",151646540,"-","chr6",151325405,"cg15892964","AKAP12;AKAP12","TSS200;Body","N_Shore","AKAP12","TSS1500","hg38_cpg_shores; hg38_genes_introns; hg38_genes_promoters","9590"
"cg00012362",0,0,0,-0.130960309408247,0.130960309408247,"chr1",153599487,"-","chr1",153627011,"cg00012362","S100A13;S100A13;S100A13;S100A13;S100A1;S100A13;S100A13","5'UTR;1stExon;5'UTR;5'UTR;TSS1500;5'UTR;5'UTR","OpenSea","S100A13;S100A13;S100A13;S100A13;S100A1;S100A13;S100A13;S100A13;S100A1;S100A1;S100A1","5'UTR;5'UTR;1stExon;3'UTR;TSS1500;5'UTR;5'UTR;5'UTR;TSS1500;TSS1500;TSS1500","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","6271; 6284"
"cg26807616",0,0,0,-0.13094386969239,0.13094386969239,"chr11",124999345,"-","chr11",125129449,"cg26807616","","","OpenSea","","","hg38_cpg_inter",""
"cg17094171",0,0,0.130820320739633,0,0.130820320739633,"chr12",14133281,"-","chr12",13980347,"cg17094171","GRIN2B","TSS1500","N_Shore","GRIN2B","TSS1500","hg38_cpg_shores; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_promoters","2904"
"cg15975750",0,0,-0.130635499874499,0,0.130635499874499,"chr12",101112277,"+","chr12",100718499,"cg15975750","","","S_Shore","","","hg38_cpg_shores; hg38_genes_introns","121601"
"cg11342437",0,0,0,-0.13055689438525,0.13055689438525,"chr13",47126328,"+","chr13",46552193,"cg11342437","LRCH1;LRCH1;LRCH1","TSS1500;TSS1500;TSS1500","N_Shore","LRCH1;LRCH1;LRCH1","TSS1500;TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_promoters","23143"
"cg10697737",0,0,0,-0.130447867016902,0.130447867016902,"chr19",1673498,"-","chr19",1673499,"cg10697737","","","S_Shore","","","hg38_cpg_shores",""
"cg22116670",0,0,0.130371812663015,0,0.130371812663015,"chr5",151066730,"+","chr5",151687169,"cg22116670","SPARC","TSS1500","OpenSea","SPARC;CTB-113P19.1","TSS200;5'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","101927096; 6678"
"cg13073302",0,0,-0.130222080770001,0,0.130222080770001,"chr17",637000,"+","chr17",733760,"cg13073302","FAM57A","Body","S_Shore","","","hg38_cpg_shores; hg38_genes_introns","79850"
"cg20988073",0,0,0,0.130031526382127,0.130031526382127,"chr3",125900093,"+","chr3",126181250,"cg20988073","ALDH1L1","TSS1500","S_Shore","ALDH1L1;ALDH1L1;ALDH1L1;ALDH1L1;ALDH1L1;ALDH1L1-AS2","TSS1500;TSS1500;TSS1500;TSS1500;TSS200;5'UTR","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_introns; hg38_genes_promoters","100862662; 10840"
"cg20923605",0,0,0,0.129968897272628,0.129968897272628,"chr13",112978683,"-","chr13",112324369,"cg20923605","","","OpenSea","RP11-315H15.1","3'UTR","hg38_cpg_inter; hg38_genes_introns","104266956"
"cg18942222",0,0,0,-0.12988588077762,0.12988588077762,"chr2",63667788,"-","chr2",63440654,"cg18942222","C2orf86","Body","OpenSea","WDPCP;WDPCP;WDPCP;WDPCP","5'UTR;1stExon;3'UTR;5'UTR","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns","51057"
"cg23486923",0,0,0.129804355877556,-0.124825693975505,0.129804355877556,"chr4",738199,"+","chr4",744411,"cg23486923","PCGF3","Body","N_Shore","","","hg38_cpg_shores; hg38_genes_introns","10336"
"cg03938978",0,-0.129649237972563,0,0,0.129649237972563,"chr2",103052716,"-","chr2",102436256,"cg03938978","IL18RAP","Body","OpenSea","","","hg38_cpg_inter; hg38_genes_1to5kb; hg38_genes_introns","8807"
"cg05374271",0,0,0,-0.129571597740263,0.129571597740263,"chr1",192778890,"+","chr1",192809760,"cg05374271","RGS2","Body","S_Shore","RGS2","5'UTR","hg38_cpg_shores; hg38_genes_introns","105371664; 105371665; 5997"
"cg03456560",0,0,0,0.129483034368141,0.129483034368141,"chr4",4866192,"-","chr4",4864465,"cg03456560","","","N_Shore","","","hg38_cpg_shores",""
"cg20052079",0,0,-0.12934284348758,0,0.12934284348758,"chr6",15504923,"+","chr6",15504692,"cg20052079","JARID2","Body","OpenSea","JARID2","5'UTR","hg38_cpg_inter; hg38_genes_introns","3720"
"cg14459668",0,0,0,0.129249501647625,0.129249501647625,"chr10",77542483,"-","chr10",75782725,"cg14459668","C10orf11","TSS200","OpenSea","C10orf11","TSS200","hg38_cpg_inter; hg38_genes_introns; hg38_genes_promoters","83938"
"cg13673514",0,0,0,0.129192982639115,0.129192982639115,"chr14",101035818,"+","chr14",100569481,"cg13673514","BEGAIN;BEGAIN","TSS1500;5'UTR","S_Shore","BEGAIN;BEGAIN;BEGAIN","5'UTR;TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_5UTRs; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","57596"
"cg21790991",0,0,0,-0.12905371230943,0.12905371230943,"chr3",120137480,"+","chr3",120418633,"cg21790991","FSTL1","Body","OpenSea","FSTL1","5'UTR","hg38_cpg_inter; hg38_genes_introns","100130701; 11167"
"cg22693266",0,0,-0.128904558474893,0,0.128904558474893,"chr12",28409714,"+","chr12",28256781,"cg22693266","CCDC91","TSS1500","OpenSea","CCDC91;CCDC91;CCDC91","5'UTR;5'UTR;TSS1500","hg38_cpg_inter; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","55297"
"cg04730665",0,0,0.128715522363182,0,0.128715522363182,"chr2",236403704,"+","chr2",235495060,"cg04730665","AGAP1;AGAP1","Body;Body","Island","","","hg38_cpg_islands; hg38_genes_introns","116987"
"cg24667042",0,0,0,-0.128646100355732,0.128646100355732,"chr10",129704488,"-","chr10",127906224,"cg24667042","PTPRE","TSS1500","N_Shore","PTPRE","TSS1500","hg38_cpg_shores; hg38_enhancers_fantom; hg38_genes_promoters","5791"
"cg21184951",0,0,0,0.128542242899786,0.128542242899786,"chr2",240168413,"-","chr2",239246717,"cg21184951","HDAC4","Body","OpenSea","HDAC4","5'UTR","hg38_cpg_inter; hg38_enhancers_fantom; hg38_genes_introns","9759"
"cg24920358",0,0,-0.128421430998872,0,0.128421430998872,"chr1",40204285,"+","chr1",39738613,"cg24920358","PPIE;PPIE;PPIE","TSS1500;TSS1500;TSS1500","N_Shore","PPIE;PPIE;PPIE;PPIE","TSS1500;TSS1500;TSS1500;TSS1500","hg38_cpg_shores; hg38_genes_introns; hg38_genes_promoters","10450"
"cg13071333",0,0,0.128261872244894,0,0.128261872244894,"chr1",152595882,"+","chr1",152623406,"cg13071333","LCE3A","TSS1500","OpenSea","LCE3A","TSS1500","hg38_cpg_inter; hg38_genes_promoters","353142"
"cg15003615",0,0,0,-0.128163512745456,0.128163512745456,"chr6",27870978,"-","chr6",27903200,"cg15003615","","","OpenSea","","","hg38_cpg_inter",""
"cg13389958",0,0,0,0.128109355553762,0.128109355553762,"chr7",27280924,"-","chr7",27241305,"cg13389958","EVX1","TSS1500","N_Shore","EVX1;EVX1;RP1-170O19.17","TSS1500;TSS1500;TSS200","hg38_cpg_shores; hg38_genes_1to5kb; hg38_genes_promoters","2128"
"cg06075233",0,0,0,-0.128055134987821,0.128055134987821,"chr19",17838392,"+","chr19",17727583,"cg06075233","MAP1S","Body","Island","","","hg38_cpg_islands; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","55201"
"cg03718241",0.127851747146682,0,0,0,0.127851747146682,"chr6",3623988,"-","chr6",3623754,"cg03718241","","","OpenSea","RP1-223B1.1","3'UTR","hg38_cpg_inter; hg38_genes_exons; hg38_genes_introns","100507336"
"cg20663365",0.127587118249193,0,0,0,0.127587118249193,"chr2",127729097,"-","chr2",126971521,"cg20663365","","","N_Shore","","","hg38_cpg_shores",""
"cg03858673",0,0,-0.127548480719576,0,0.127548480719576,"chr6",28584155,"+","chr6",28616378,"cg03858673","","","Island","SCAND3","TSS200","hg38_cpg_islands; hg38_genes_promoters","114821"
"cg24699670",0.127414203416419,0,0,0,0.127414203416419,"chr19",55660614,"-","chr19",55149246,"cg24699670","TNNT1;TNNT1;TNNT1","TSS200;TSS200;TSS200","OpenSea","TNNT1;TNNT1","TSS200;TSS200","hg38_cpg_shelves; hg38_genes_1to5kb; hg38_genes_promoters","7138"
"cg06223162",-0.127144013094175,0,0,0,0.127144013094175,"chr1",101003688,"+","chr1",100538132,"cg06223162","GPR88","TSS200","N_Shore","GPR88","TSS200","hg38_cpg_shores; hg38_genes_promoters","54112"
"cg20246548",0,0,0.127098284261282,0,0.127098284261282,"chr6",8435978,"+","chr6",8435745,"cg20246548","SLC35B3;SLC35B3;SLC35B3","TSS200;TSS200;TSS200","Island","SLC35B3;SLC35B3;SLC35B3","TSS200;TSS1500;TSS1500","hg38_cpg_islands; hg38_genes_exons; hg38_genes_introns; hg38_genes_promoters","100506207; 105374910; 105374914; 112267952; 124901255; 51000"
"cg00495693",0,0,0,0.127047630756976,0.127047630756976,"chr6",51928623,"-","chr6",52063825,"cg00495693","PKHD1;PKHD1","Body;Body","OpenSea","","","hg38_cpg_inter; hg38_genes_introns","5314"
